Entry	Protein names	Length	Subcellular location [CC]	mark
Q96GR2	Long-chain-fatty-acid--CoA ligase ACSBG1 (EC 6.2.1.3) (Acyl-CoA synthetase bubblegum family member 1) (hBG1) (hsBG) (hsBGM) (Lipidosin)	724	Cytoplasm {ECO:0000269|PubMed:10954726}. Cytoplasmic vesicle {ECO:0000250}. Microsome {ECO:0000250}. Endoplasmic reticulum {ECO:0000269|PubMed:24269233}. Cell membrane {ECO:0000269|PubMed:24269233}.	
Q96PE3	"Inositol polyphosphate-4-phosphatase type I A (Inositol polyphosphate 4-phosphatase type I) (Type I inositol 3,4-bisphosphate 4-phosphatase) (EC 3.1.3.66)"	977	"Early endosome membrane {ECO:0000269|PubMed:15716355}. Recycling endosome membrane {ECO:0000269|PubMed:15716355}. Cell membrane {ECO:0000269|PubMed:15716355}. Nucleus {ECO:0000269|PubMed:30071275}. Cytoplasm {ECO:0000269|PubMed:30071275}. Cell junction, synapse, postsynaptic density {ECO:0000250|UniProtKB:Q9EPW0}. Note=Translocates to the plasma membrane upon EGF stimulation (PubMed:15716355). Shuttles between the cytoplasm and the nucleus, depending on the cell cycle stage, with highest amounts detected in the nucleus during the G0/G1phase (PubMed:30071275). {ECO:0000269|PubMed:15716355, ECO:0000269|PubMed:30071275}."	
Q7Z614	Sorting nexin-20 (Selectin ligand-interactor cytoplasmic 1) (SLIC-1)	316	Early endosome membrane {ECO:0000269|PubMed:18196517}; Peripheral membrane protein {ECO:0000269|PubMed:18196517}; Cytoplasmic side {ECO:0000269|PubMed:18196517}. Cell membrane {ECO:0000269|PubMed:18196517}. Cytoplasm {ECO:0000269|PubMed:18196517}. Nucleus {ECO:0000269|PubMed:18196517}.	
Q96QG7	Myotubularin-related protein 9 (Inactive phosphatidylinositol 3-phosphatase 9)	549	"Cytoplasm {ECO:0000269|PubMed:16787938, ECO:0000269|PubMed:19038970}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:Q9Z2D0}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:16787938, ECO:0000269|PubMed:19038970}. Endoplasmic reticulum {ECO:0000269|PubMed:19038970}. Note=Localizes to ruffles during EGF-induced macropinocytosis (By similarity). Colocalizes with MTMR6 to the perinuclear region (PubMed:19038970). Partially localizes to the endoplasmic reticulum (PubMed:19038970). {ECO:0000250|UniProtKB:Q9Z2D0, ECO:0000269|PubMed:19038970}."	
Q15811	Intersectin-1 (SH3 domain-containing protein 1A) (SH3P17)	1721	"Endomembrane system {ECO:0000269|PubMed:11744688}. Cell junction, synapse, synaptosome {ECO:0000250|UniProtKB:Q9WVE9}. Cell projection, lamellipodium {ECO:0000269|PubMed:11744688}. Cell membrane {ECO:0000269|PubMed:11744688, ECO:0000269|PubMed:20946875}. Membrane, clathrin-coated pit {ECO:0000269|PubMed:20946875, ECO:0000269|PubMed:29887380}. Recycling endosome {ECO:0000269|PubMed:29030480}. Endosome {ECO:0000250|UniProtKB:Q9Z0R4}. Cytoplasmic vesicle {ECO:0000250|UniProtKB:Q9Z0R4}. Note=Colocalizes with SGIP1 at the plasma membrane in structures corresponding most probably to clathrin-coated pits (PubMed:20946875). Colocalizes with RAB13 on cytoplasmic vesicles that are most likely recycling endosomes (PubMed:29030480). {ECO:0000269|PubMed:20946875, ECO:0000269|PubMed:29030480}.; [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:29599122}. Endomembrane system {ECO:0000269|PubMed:21712076}. Nucleus envelope {ECO:0000269|PubMed:29599122}. Note=Shuttles between the cytoplasm and nucleus in an XPO1/CRM1-dependent manner. {ECO:0000269|PubMed:29599122}.; [Isoform 5]: Endomembrane system {ECO:0000269|PubMed:21712076}."	
Q9Y217	"Myotubularin-related protein 6 (Phosphatidylinositol-3,5-bisphosphate 3-phosphatase) (EC 3.1.3.95) (Phosphatidylinositol-3-phosphate phosphatase) (EC 3.1.3.64)"	621	"Cytoplasm {ECO:0000269|PubMed:19038970}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000269|PubMed:16787938, ECO:0000269|PubMed:19038970}. Endoplasmic reticulum {ECO:0000269|PubMed:19038970}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:Q8VE11}; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cytoplasm, perinuclear region {ECO:0000269|PubMed:19038970}. Note=Localizes to ruffles during EGF-induced macropinocytosis (By similarity). Colocalizes with MTMR9 to the perinuclear region (PubMed:19038970). Partially localizes to the endoplasmic reticulum (PubMed:19038970). Co-localizes with RAB1B to the endoplasmic reticulum-Golgi intermediate compartment and to the peri-Golgi region (By similarity). {ECO:0000250|UniProtKB:A0A0G2JXT6, ECO:0000250|UniProtKB:Q8VE11, ECO:0000269|PubMed:19038970}."	
P11362	Fibroblast growth factor receptor 1 (FGFR-1) (EC 2.7.10.1) (Basic fibroblast growth factor receptor 1) (BFGFR) (bFGF-R-1) (Fms-like tyrosine kinase 2) (FLT-2) (N-sam) (Proto-oncogene c-Fgr) (CD antigen CD331)	822	"Cell membrane; Single-pass type I membrane protein. Nucleus. Cytoplasm, cytosol. Cytoplasmic vesicle. Note=After ligand binding, both receptor and ligand are rapidly internalized. Can translocate to the nucleus after internalization, or by translocation from the endoplasmic reticulum or Golgi apparatus to the cytosol, and from there to the nucleus."	
Q8IVT5	Kinase suppressor of Ras 1 (EC 2.7.11.1)	923	"Cytoplasm {ECO:0000269|PubMed:20679487}. Membrane {ECO:0000269|PubMed:20679487}; Peripheral membrane protein {ECO:0000269|PubMed:20679487}. Cell membrane {ECO:0000250|UniProtKB:Q61097}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q61097}. Cell projection, ruffle membrane {ECO:0000250|UniProtKB:Q61097}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:20679487}. Note=In unstimulated cells, where the phosphorylated form is bound to a 14-3-3 protein, sequestration in the cytoplasm occurs. Following growth factor treatment, the protein is free for membrane translocation, and it moves from the cytoplasm to the cell periphery. {ECO:0000305|PubMed:12007434}."	
O43164	E3 ubiquitin-protein ligase Praja-2 (Praja2) (EC 2.3.2.27) (RING finger protein 131) (RING-type E3 ubiquitin transferase Praja-2)	708	"Cytoplasm {ECO:0000269|PubMed:21423175}. Cell membrane {ECO:0000269|PubMed:21423175}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:21423175}; Peripheral membrane protein {ECO:0000269|PubMed:21423175}. Golgi apparatus membrane {ECO:0000269|PubMed:21423175}; Peripheral membrane protein {ECO:0000269|PubMed:21423175}. Cell junction, synapse {ECO:0000250}. Cell junction, synapse, postsynaptic density {ECO:0000250}. Note=Localizes at the cytoplasmic side of endoplasmic reticulum and Golgi apparatus. Expressed in the postsynaptic density region of synapses (By similarity). Colocalizes with PRKAR2A and PRKAR2B in the cytoplasm and the cell membrane. {ECO:0000250}."	
O94850	Dendrin	711	"Cell projection, dendritic spine membrane; Peripheral membrane protein. Cytoplasm. Endoplasmic reticulum membrane {ECO:0000250}; Peripheral membrane protein {ECO:0000250}; Cytoplasmic side {ECO:0000250}. Perikaryon {ECO:0000250}. Nucleus {ECO:0000250}. Note=Enriched at the cytoplasmic insertion of the slit diaphragm into the foot process of podocytes and associated with polyribosomes in dendrites. {ECO:0000250}."	
Q6ZNL6	"FYVE, RhoGEF and PH domain-containing protein 5 (Zinc finger FYVE domain-containing protein 23)"	1462	"Cytoplasm, cytoskeleton {ECO:0000269|PubMed:22328776}. Cell projection, ruffle membrane {ECO:0000269|PubMed:22328776}. Endoplasmic reticulum {ECO:0000269|PubMed:22328776}. Golgi apparatus {ECO:0000269|PubMed:22328776}. Early endosome {ECO:0000269|PubMed:22328776}. Note=In peripheral membrane ruffles, colocolizes with F-actin. In confluent HUVECs, detected at cell-cell-contact sites where it colocalizes with vascular endothelial cadherin/CDH5."	
Q8NCM8	Cytoplasmic dynein 2 heavy chain 1 (Cytoplasmic dynein 2 heavy chain) (Dynein cytoplasmic heavy chain 2) (Dynein heavy chain 11) (hDHC11) (Dynein heavy chain isotype 1B)	4307	"Cytoplasm, cytoskeleton, cilium axoneme {ECO:0000250|UniProtKB:Q9JJ79}. Cell membrane {ECO:0000250|UniProtKB:Q45VK7}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q45VK7}. Cytoplasm {ECO:0000250|UniProtKB:Q9JJ79}. Note=Localizes to the apical cytoplasm (By similarity). According to PubMed:8666668, it localizes to Golgi apparatus, cytoplasmic vesicle and endoplasmic reticulum (PubMed:8666668). {ECO:0000250|UniProtKB:Q9JJ79, ECO:0000269|PubMed:8666668}."	
O95278	Laforin (EC 3.1.3.-) (EC 3.1.3.16) (EC 3.1.3.48) (Glucan phosphatase) (Glycogen phosphatase) (Lafora PTPase) (LAFPTPase)	331	"Cytoplasm {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:11220751, ECO:0000269|PubMed:11739371, ECO:0000269|PubMed:15102711, ECO:0000269|PubMed:17908927}. Note=Under glycogenolytic conditions localizes to the nucleus. {ECO:0000269|PubMed:17908927}.; [Isoform 1]: Cytoplasm {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:11739371, ECO:0000269|PubMed:11883934, ECO:0000269|PubMed:14532330, ECO:0000269|PubMed:18311786, ECO:0000269|PubMed:18617530, ECO:0000269|PubMed:22036712}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:14722920, ECO:0000269|PubMed:18311786}; Peripheral membrane protein {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:18311786}; Cytoplasmic side {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:18311786}. Cell membrane {ECO:0000269|PubMed:11220751}. Note=Colocalizes with glycogen synthase in punctate structures in the cytoplasm (PubMed:11739371, PubMed:14532330). Primarily associated with polyribosomes at the rough endoplasmic reticulum, and also detected at the plasma membrane (PubMed:11001928, PubMed:11220751, PubMed:11883934, PubMed:18311786). {ECO:0000269|PubMed:11001928, ECO:0000269|PubMed:11220751, ECO:0000269|PubMed:11739371, ECO:0000269|PubMed:11883934, ECO:0000269|PubMed:14532330, ECO:0000269|PubMed:18311786}.; [Isoform 2]: Cytoplasm {ECO:0000269|PubMed:18617530}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:11883934}; Peripheral membrane protein {ECO:0000269|PubMed:11883934}; Cytoplasmic side {ECO:0000269|PubMed:11883934}. Cell membrane {ECO:0000269|PubMed:11883934}. Nucleus {ECO:0000269|PubMed:11883934, ECO:0000269|PubMed:14722920, ECO:0000269|PubMed:18617530}. Note=Also found in the nucleus. {ECO:0000269|PubMed:11883934, ECO:0000269|PubMed:18617530}.; [Isoform 4]: Cytoplasm {ECO:0000269|PubMed:22036712}. Nucleus {ECO:0000269|PubMed:22036712}.; [Isoform 5]: Cytoplasm {ECO:0000269|PubMed:22036712}. Nucleus {ECO:0000269|PubMed:22036712}.; [Isoform 7]: Cytoplasm {ECO:0000269|PubMed:22036712}."	
Q9BZF2	Oxysterol-binding protein-related protein 7 (ORP-7) (OSBP-related protein 7)	842	"Cytoplasm, cytosol {ECO:0000269|PubMed:14593528}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:14593528}. Cell membrane {ECO:0000269|PubMed:14593528}."	
O95267	RAS guanyl-releasing protein 1 (Calcium and DAG-regulated guanine nucleotide exchange factor II) (CalDAG-GEFII) (Ras guanyl-releasing protein)	797	"Cytoplasm, cytosol. Cell membrane; Peripheral membrane protein. Golgi apparatus membrane; Peripheral membrane protein. Endoplasmic reticulum membrane; Peripheral membrane protein. Note=Found both in the cytosol and associated with membranes. Relocalization to the cell membrane upon activation is F-actin-dependent. Translocates to the Golgi in response to phorbol ester or nerve growth factor. Localizes to somata and dendrites but not to axons of hippocampal pyramidal cells (By similarity). {ECO:0000250}."	
Q86YR5	G-protein-signaling modulator 1 (Activator of G-protein signaling 3)	675	"Cytoplasm, cytosol. Endoplasmic reticulum membrane; Peripheral membrane protein; Cytoplasmic side. Golgi apparatus membrane; Peripheral membrane protein; Cytoplasmic side. Cell membrane; Peripheral membrane protein; Cytoplasmic side."	
O14827	Ras-specific guanine nucleotide-releasing factor 2 (Ras-GRF2) (Ras guanine nucleotide exchange factor 2)	1237	Cytoplasm. Cell membrane; Peripheral membrane protein. Endoplasmic reticulum membrane; Peripheral membrane protein. Note=Translocates to membranes when activated. Found both at cell periphery and along the axon of neurons (By similarity). {ECO:0000250}.	
P53618	Coatomer subunit beta (Beta-coat protein) (Beta-COP)	953	"Cytoplasm. Golgi apparatus membrane {ECO:0000269|PubMed:11056392, ECO:0000269|PubMed:17451557, ECO:0000269|PubMed:7573041}; Peripheral membrane protein {ECO:0000269|PubMed:17451557, ECO:0000269|PubMed:18385291, ECO:0000269|PubMed:20056612}; Cytoplasmic side {ECO:0000305}. Cytoplasmic vesicle, COPI-coated vesicle membrane; Peripheral membrane protein {ECO:0000305}; Cytoplasmic side {ECO:0000305}. Cell membrane {ECO:0000269|PubMed:20362547}. Endoplasmic reticulum-Golgi intermediate compartment {ECO:0000250|UniProtKB:Q9JIF7}. Note=The coatomer is cytoplasmic or polymerized on the cytoplasmic side of the Golgi, as well as on the vesicles/buds originating from it (By similarity). Proteolytic cleavage by CAPN8 triggers translocation from Golgi to cytoplasm (By similarity). Found in perinuclear vesicular-tubular clusters (VTCs) and in the Golgi region where associated with vesicles, buds and rims of the Golgi stack (By similarity). Occasionally present at the trans-side of Golgi, but mainly present at the cis-Golgi side in transitional areas (TA), on so-called peripheral elements (PE) consisting of tubules and vesicles located between the cup-shaped transitional elements (TE) of the rough endoplasmic reticulum (RER) and the cis-most Golgi cisternae (By similarity). Present in cytoplasm, not associated with visible coats or membranes, with a minor fraction present on small clusters of tubules and vesicles (By similarity). Some association with high-density and low-density microsomes and mitochondria/nuclei fraction (By similarity). Very little found in plasma membrane fraction (PubMed:20362547). {ECO:0000250|UniProtKB:P23514, ECO:0000269|PubMed:20362547}."	
Q9UMX0	Ubiquilin-1 (Protein linking IAP with cytoskeleton 1) (PLIC-1) (hPLIC-1)	589	"Cytoplasm {ECO:0000269|PubMed:16159959, ECO:0000269|PubMed:23979357}. Nucleus {ECO:0000269|PubMed:23979357}. Endoplasmic reticulum {ECO:0000269|PubMed:19822669}. Cytoplasmic vesicle, autophagosome {ECO:0000269|PubMed:19148225, ECO:0000269|PubMed:20529957, ECO:0000269|PubMed:21143716, ECO:0000269|PubMed:21695056, ECO:0000269|PubMed:23307288, ECO:0000269|PubMed:23459205}. Cell membrane {ECO:0000269|PubMed:21143716, ECO:0000269|PubMed:23307288}. Note=Detected in neuronal processes and at synapses (By similarity). Recruited to the ER during ER-associated protein degradation (ERAD) (PubMed:19822669). Isoform 1 and isoform 3 colocalize with PSEN1 in the cell membrane and in cytoplasmic juxtanuclear structures called aggresomes (PubMed:21143716). Colocalizes with ORAI1 and TICAM1 in the autophagosome (PubMed:23307288, PubMed:21695056). Colocalizes with EPS15 and HGS in ubiquitin-rich cytoplasmic aggregates that are not endocytic compartments and with EPS15 also in aggresomes (PubMed:16159959). {ECO:0000250|UniProtKB:Q9JJP9, ECO:0000269|PubMed:16159959, ECO:0000269|PubMed:19822669, ECO:0000269|PubMed:21143716, ECO:0000269|PubMed:21695056, ECO:0000269|PubMed:23307288}."	
Q9Y3R0	Glutamate receptor-interacting protein 1 (GRIP-1)	1128	"Cytoplasmic vesicle {ECO:0000269|PubMed:10197531}. Perikaryon {ECO:0000250|UniProtKB:P97879}. Cell projection, dendrite {ECO:0000250|UniProtKB:P97879}. Cytoplasm {ECO:0000250|UniProtKB:P97879}. Endomembrane system {ECO:0000250|UniProtKB:P97879}; Peripheral membrane protein {ECO:0000250|UniProtKB:P97879}. Cell junction, synapse, postsynaptic cell membrane {ECO:0000250|UniProtKB:P97879}. Cell junction, synapse, postsynaptic density {ECO:0000250|UniProtKB:P97879}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:10197531}; Peripheral membrane protein {ECO:0000250|UniProtKB:P97879}. Note=Membrane-associated with vesicles, peri-Golgi complexes and endoplasmic reticulum. Enriched in postsynaptic plasma membrane and postsynaptic densities. {ECO:0000250|UniProtKB:P97879}."	
Q8NBQ7	Aquaporin-11 (AQP-11)	271	"Cytoplasmic vesicle membrane {ECO:0000269|PubMed:28042826}; Multi-pass membrane protein {ECO:0000305}. Endoplasmic reticulum membrane {ECO:0000269|PubMed:24918044, ECO:0000269|PubMed:31546170}; Multi-pass membrane protein. Cell membrane; Multi-pass membrane protein {ECO:0000269|PubMed:24918044}. Cytoplasm {ECO:0000250|UniProtKB:Q8BHH1}. Cytoplasm, perinuclear region {ECO:0000250|UniProtKB:Q8BHH1}. Note=Localizes mainly to the periphery of lipid droplets (PubMed:24845055). it accumulates partly in mitochondrial-associated endoplasmic reticulum membranes (PubMed:31546170). {ECO:0000269|PubMed:24845055, ECO:0000269|PubMed:31546170}."	
Q9Y2Q0	Phospholipid-transporting ATPase IA (EC 7.6.2.1) (ATPase class I type 8A member 1) (Chromaffin granule ATPase II) (P4-ATPase flippase complex alpha subunit ATP8A1)	1164	"Cytoplasmic vesicle, secretory vesicle, chromaffin granule membrane {ECO:0000250|UniProtKB:P70704}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P70704}. Cytoplasmic granule {ECO:0000269|PubMed:20947505}. Cell membrane {ECO:0000269|PubMed:20947505, ECO:0000269|PubMed:21914794}. Endoplasmic reticulum {ECO:0000269|PubMed:20947505, ECO:0000269|PubMed:21914794}. Golgi apparatus {ECO:0000269|PubMed:20947505, ECO:0000269|PubMed:21914794}. Note=Exit from the endoplasmic reticulum requires the presence of TMEM30A, but not TMEM30B (PubMed:20947505). In the presence of TMEM30A, predominantly located in cytoplasmic punctate structures and localizes to the plasma membrane (PubMed:20947505). Localizes to plasma membranes of red blood cells (By similarity). {ECO:0000250|UniProtKB:P70704, ECO:0000269|PubMed:20947505}."	
Q9HC10	Otoferlin (Fer-1-like protein 2)	1997	"Cytoplasmic vesicle, secretory vesicle, synaptic vesicle membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Basolateral cell membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Endoplasmic reticulum membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Golgi apparatus membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Cell junction, synapse, presynaptic cell membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Cell membrane {ECO:0000250|UniProtKB:Q9ESF1}; Single-pass type II membrane protein {ECO:0000250|UniProtKB:Q9ESF1}. Note=Detected at basolateral cell membrane with synaptic vesicles surrounding the ribbon and at the presynaptic plasma membrane in the inner hair cells (IHCs) at postnatal day 30 (P30). Colocalizes with GPR25 and RAB8B in inner hair cells. {ECO:0000250|UniProtKB:Q9ESF1}."	
